x, y, z
-7.20, -261.74, -9.14
-0.00, -262.84, -9.18
7.33, -266.74, -9.32
14.88, -270.43, -9.46
22.56, -272.90, -9.56
30.27, -274.17, -9.63
38.34, -277.19, -9.77
43.98, -264.20, -9.35
47.97, -246.22, -8.76
54.50, -243.83, -8.72
60.20, -238.36, -8.59
62.99, -220.02, -7.99
64.79, -204.87, -7.50
67.12, -193.57, -7.15
67.83, -179.50, -6.70
70.46, -172.01, -6.49
71.75, -160.59, -6.14
70.52, -146.85, -5.69
72.24, -140.41, -5.51
78.48, -142.75, -5.69
84.39, -143.99, -5.83
90.96, -145.85, -6.00
95.49, -144.13, -6.04
100.56, -143.09, -6.11
108.04, -145.08, -6.32
111.99, -142.06, -6.32
112.65, -135.09, -6.14
114.34, -129.69, -6.04
117.67, -125.31, -6.00
116.14, -117.06, -5.76
116.42, -111.06, -5.62
119.43, -107.82, -5.62
132.99, -113.58, -6.11
139.17, -112.40, -6.25
152.20, -115.21, -6.67
152.05, -108.66, -6.53
153.73, -102.72, -6.46
153.11, -96.33, -6.32
154.84, -91.57, -6.28
155.55, -86.31, -6.21
156.98, -81.54, -6.18
54.85, -26.60, -2.13
46.45, -20.97, -1.78
48.01, -19.89, -1.81
46.60, -18.03, -1.74
47.08, -16.74, -1.74
47.52, -15.44, -1.74
47.93, -14.13, -1.74
49.27, -13.06, -1.78
50.63, -11.73, -1.81
39.18, -7.95, -1.40
38.40, -6.70, -1.36
34.61, -5.06, -1.22
42.68, -5.05, -1.50
50.76, -4.60, -1.78
49.87, -3.14, -1.74
52.93, -1.87, -1.85
51.97, -0.20, -1.81
50.91, 1.40, -2.67
50.85, 2.80, -2.67
51.75, 4.28, -2.72
50.62, 5.59, -2.67
56.39, 7.80, -2.98
51.22, 8.53, -2.72
56.85, 11.08, -3.04
56.53, 12.63, -3.04
62.93, 15.90, -3.40
53.82, 15.18, -2.93
47.67, 14.87, -2.62
45.35, 15.53, -2.51
45.84, 17.12, -2.56
46.21, 18.93, -2.62
45.67, 20.19, -2.62
42.39, 20.15, -2.46
44.49, 22.67, -2.62
45.60, 24.84, -2.72
43.18, 25.08, -2.62
38.22, 23.63, -2.36
37.56, 24.67, -2.36
39.33, 27.41, -2.51
38.56, 28.48, -2.51
39.33, 30.76, -2.62
40.52, 34.06, -2.77
33.59, 29.85, -2.36
35.67, 33.50, -2.56
34.74, 34.46, -2.56
30.33, 31.79, -2.30
31.45, 34.84, -2.46
27.24, 31.89, -2.20
27.61, 34.18, -2.30
29.08, 38.11, -2.51
29.19, 40.51, -2.62
40.98, 60.29, -3.82
39.84, 62.24, -3.87
38.38, 64.32, -3.93
37.08, 66.22, -3.98
37.11, 70.75, -4.19
57.11, 116.58, -6.80
57.20, 125.38, -7.22
53.35, 125.98, -7.17
49.50, 126.47, -7.12
45.33, 125.91, -7.01
28.11, 85.37, -4.71
25.47, 85.15, -4.66
27.53, 102.21, -5.55
30.73, 130.24, -7.01
26.93, 130.06, -6.96
23.17, 129.77, -6.91
18.94, 129.44, -6.86
15.38, 129.91, -6.86
12.34, 136.25, -7.17
8.47, 134.55, -7.07
4.80, 135.73, -7.12
1.09, 138.81, -7.27
-3.27, 138.77, -7.27
-7.24, 141.62, -7.43
-11.13, 141.37, -7.43
-15.11, 142.00, -7.48
-19.28, 143.51, -7.59
-23.69, 145.89, -7.75
-27.69, 145.18, -7.75
-31.89, 145.34, -7.80
-36.59, 147.31, -7.96
-41.43, 149.14, -8.11
-46.69, 151.76, -8.32
-68.44, 153.18, -8.79
-73.92, 153.94, -8.95
-79.95, 155.40, -9.16
-83.34, 150.19, -9.00
-84.89, 143.55, -8.74
-86.67, 138.96, -8.58
-87.10, 130.36, -8.22
-88.83, 124.31, -8.01
-89.20, 117.84, -7.75
-90.54, 113.01, -7.59
-91.03, 107.43, -7.38
-91.95, 102.65, -7.22
-94.43, 98.99, -7.17
-95.33, 95.33, -7.07
-96.82, 90.92, -6.96
-97.79, 86.90, -6.86
-97.85, 82.25, -6.70
-100.07, 79.53, -6.70
-100.62, 75.55, -6.59
-103.48, 73.33, -6.65
-104.62, 69.91, -6.59
-101.43, 63.81, -6.28
-103.15, 61.00, -6.28
-103.91, 57.66, -6.23
-105.46, 54.78, -6.23
-106.02, 51.43, -6.18
-108.50, 48.48, -6.23
-120.86, 50.06, -6.86
-123.13, 47.08, -6.91
-123.43, 43.35, -6.86
-123.62, 39.63, -6.80
-123.85, 35.45, -6.75
-122.84, 31.54, -6.65
-120.74, 27.49, -6.49
-122.52, 23.87, -6.54
-121.16, 20.17, -6.44
-124.64, 17.24, -6.59
-124.07, 13.70, -6.54
-126.39, 10.45, -6.65
-126.63, 6.97, -6.65
-130.77, 3.60, -6.86
-131.82, 0.00, -6.91
-130.77, -3.60, -6.86
-134.61, -7.41, -7.07
-123.41, -10.20, -6.49
-125.07, -13.81, -6.59
-125.56, -17.87, -6.65
-126.99, -21.65, -6.75
-124.39, -24.74, -6.65
-128.53, -29.26, -6.91
-128.65, -33.03, -6.96
-131.53, -37.65, -7.17
-131.40, -41.56, -7.22
-133.98, -46.46, -7.43
-134.32, -51.36, -7.54
-136.32, -57.10, -7.75
-140.16, -63.29, -8.06
-140.17, -67.99, -8.16
-140.91, -73.19, -8.32
-144.95, -80.43, -8.69
-146.13, -86.42, -8.90
-147.92, -93.06, -9.16
-158.59, -105.97, -10.00
-180.88, -128.19, -11.62
-172.50, -129.51, -11.30
-175.91, -139.80, -11.78
-156.71, -131.73, -10.73
-153.03, -135.99, -10.73
-145.78, -137.98, -10.52
-138.40, -138.40, -10.26
-133.17, -140.70, -10.15
-125.26, -139.85, -9.84
-213.04, -251.43, -17.27
-223.53, -279.01, -18.74
-133.20, -175.97, -11.57
-197.41, -276.25, -17.79
-240.79, -360.36, -22.71
-190.91, -303.45, -18.79
-191.14, -323.20, -19.68
-210.77, -379.85, -22.77
-155.14, -298.65, -17.64
-175.30, -357.82, -20.88
-180.41, -399.56, -22.98
-140.04, -334.36, -19.00
-151.94, -397.36, -22.30
-138.31, -393.85, -21.88
-137.80, -429.83, -23.66
-126.21, -434.42, -23.71
-106.91, -409.70, -22.19
-62.24, -268.50, -14.44
-51.26, -252.50, -13.50
-44.30, -253.81, -13.50
-37.30, -254.93, -13.50
-30.40, -256.85, -13.56
-23.42, -258.59, -13.61
-16.37, -260.13, -13.66
-8.19, -260.51, -13.66
-0.00, -263.64, -13.82
7.30, -265.54, -13.92
14.98, -272.21, -14.29
22.37, -270.70, -14.24
30.25, -273.96, -14.44
38.04, -275.00, -14.55
43.78, -263.02, -13.97
47.74, -245.05, -13.08
54.53, -239.53, -12.87
60.16, -238.18, -12.87
62.94, -219.85, -11.98
65.04, -205.66, -11.30
66.42, -191.53, -10.62
67.42, -180.56, -10.10
70.41, -171.88, -9.73
71.07, -160.75, -9.21
70.74, -148.82, -8.64
71.63, -140.59, -8.27
77.38, -142.07, -8.48
84.26, -145.07, -8.79
90.89, -145.74, -9.00
95.97, -144.86, -9.11
101.63, -143.40, -9.21
108.53, -144.54, -9.47
111.22, -139.94, -9.37
111.17, -132.25, -9.05
116.75, -131.38, -9.21
115.53, -123.03, -8.84
115.35, -116.26, -8.58
116.04, -109.83, -8.37
122.74, -109.93, -8.64
131.81, -111.68, -9.05
140.62, -113.57, -9.47
151.28, -114.52, -9.94
151.12, -107.99, -9.73
152.38, -102.68, -9.63
152.61, -96.85, -9.47
153.50, -91.60, -9.37
156.83, -87.83, -9.42
156.54, -82.10, -9.26
54.70, -26.80, -3.19
45.51, -20.55, -2.62
46.90, -19.86, -2.67
45.64, -17.66, -2.56
47.11, -16.54, -2.62
48.50, -15.55, -2.67
48.91, -14.21, -2.67
50.25, -13.11, -2.72
50.59, -11.73, -2.72
39.15, -7.95, -2.09
38.39, -6.55, -2.04
38.56, -5.49, -2.04
41.65, -4.93, -2.20
49.75, -4.31, -2.62
49.84, -2.94, -2.62
49.91, -1.57, -2.62
50.93, -0.20, -2.67
51.86, 1.22, -3.63
50.81, 2.60, -3.56
52.71, 4.15, -3.70
51.58, 5.49, -3.63
55.37, 7.44, -3.91
55.14, 8.96, -3.91
55.81, 10.87, -3.98
63.34, 13.90, -4.53
60.93, 15.39, -4.39
54.73, 15.43, -3.98
48.57, 15.15, -3.56
47.13, 16.34, -3.49
47.59, 17.98, -3.56
45.23, 18.53, -3.42
42.88, 18.96, -3.28
47.75, 22.70, -3.70
45.33, 23.10, -3.56
44.68, 24.33, -3.56
42.27, 24.55, -3.42
39.88, 24.65, -3.28
40.02, 26.29, -3.35
44.19, 30.80, -3.77
48.95, 36.15, -4.26
47.00, 37.06, -4.19
39.84, 33.22, -3.63
41.16, 36.28, -3.84
40.14, 37.40, -3.84
36.97, 36.39, -3.63
36.64, 38.11, -3.70
30.21, 33.20, -3.14
33.19, 38.56, -3.56
29.60, 36.36, -3.28
31.02, 40.32, -3.56
34.01, 46.81, -4.05
42.30, 61.71, -5.23
41.41, 64.69, -5.37
39.10, 64.95, -5.30
37.53, 67.02, -5.37
37.07, 70.68, -5.58
50.03, 102.13, -7.95
49.28, 108.00, -8.30
47.84, 112.99, -8.58
44.72, 114.26, -8.58
40.55, 112.63, -8.37
28.70, 87.17, -6.42
25.10, 85.16, -6.21
26.08, 98.35, -7.12
27.95, 118.45, -8.51
24.68, 119.17, -8.51
21.22, 118.83, -8.44
17.65, 117.39, -8.30
14.17, 115.85, -8.16
11.17, 118.18, -8.30
9.18, 137.36, -9.63
5.40, 137.56, -9.63
1.63, 138.65, -9.70
-2.74, 139.63, -9.77
-6.72, 142.49, -9.98
-10.15, 143.29, -10.04
-14.84, 144.89, -10.18
-18.95, 145.41, -10.25
-23.25, 146.81, -10.39
-28.23, 147.96, -10.53
-32.50, 148.11, -10.60
-36.79, 148.13, -10.67
-41.65, 149.94, -10.88
-47.23, 153.51, -11.23
-51.43, 152.15, -11.23
-56.62, 153.49, -11.44
-62.31, 155.58, -11.72
-67.35, 155.64, -11.86
-72.02, 154.63, -11.93
-77.58, 155.27, -12.14
-82.76, 154.84, -12.28
-85.01, 149.04, -12.00
-87.04, 142.04, -11.65
-87.65, 134.58, -11.23
-88.48, 128.02, -10.88
-89.61, 122.32, -10.60
-90.49, 116.66, -10.32
-92.40, 112.58, -10.18
-92.19, 106.24, -9.84
-95.07, 103.66, -9.84
-95.80, 98.86, -9.63
-97.06, 94.80, -9.49
-98.13, 89.29, -9.28
-99.79, 85.91, -9.21
-99.02, 80.62, -8.93
-101.20, 77.86, -8.93
-102.49, 74.47, -8.86
-104.50, 71.62, -8.86
-104.76, 67.64, -8.72
-104.02, 63.18, -8.51
-105.71, 60.30, -8.51
-107.56, 56.95, -8.51
-108.19, 53.53, -8.44
-107.81, 49.70, -8.30
-121.05, 51.82, -9.21
-124.29, 49.21, -9.35
-121.84, 44.41, -9.07
-119.23, 39.78, -8.79
-118.37, 35.91, -8.65
-125.09, 34.22, -9.07
-129.86, 31.72, -9.35
-123.85, 26.66, -8.86
-129.44, 24.17, -9.21
-129.07, 20.44, -9.14
-132.62, 16.75, -9.35
-130.05, 12.81, -9.14
-133.34, 9.44, -9.35
-126.57, 5.47, -8.86
-127.68, 1.50, -8.93
-132.66, -2.08, -9.28
-137.54, -5.94, -9.63
-131.35, -9.30, -9.21
-125.09, -12.32, -8.79
-126.68, -16.00, -8.93
-127.18, -19.63, -9.00
-127.57, -23.30, -9.07
-127.86, -27.00, -9.14
-129.98, -31.21, -9.35
-131.96, -35.54, -9.56
-132.85, -39.73, -9.70
-133.43, -44.51, -9.84
-133.09, -48.51, -9.91
-136.34, -53.98, -10.25
-141.23, -60.46, -10.74
-141.33, -65.15, -10.88
-143.95, -71.22, -11.23
-145.47, -77.02, -11.51
-145.90, -82.46, -11.72
-147.00, -88.50, -12.00
-148.33, -95.78, -12.35
-184.64, -127.61, -15.70
-181.07, -132.64, -15.70
-172.62, -133.90, -15.28
-173.50, -142.39, -15.70
-154.46, -134.03, -14.30
-147.77, -135.53, -14.02
-140.41, -136.07, -13.67
-133.83, -137.02, -13.39
-127.98, -138.45, -13.18
-137.26, -156.93, -14.58
-145.61, -176.02, -15.97
-148.57, -191.54, -16.95
-131.57, -178.14, -15.49
-222.90, -322.51, -27.41
-199.25, -305.95, -25.53
-147.51, -240.71, -19.74
-197.07, -342.37, -27.62
-187.59, -347.66, -27.62
-150.55, -298.35, -23.37
-169.90, -361.05, -27.90
-144.86, -338.40, -25.74
-146.16, -369.15, -27.76
-136.64, -374.90, -27.90
-127.86, -383.25, -28.25
-118.44, -390.44, -28.53
-106.35, -388.73, -28.18
-66.74, -273.28, -19.67
-55.58, -253.34, -18.14
-47.60, -254.96, -18.14
-40.42, -255.19, -18.07
-33.52, -257.19, -18.14
-26.64, -260.00, -18.28
-18.60, -262.70, -18.42
-11.37, -263.11, -18.42
-4.15, -264.32, -18.49
3.14, -266.33, -18.62
10.65, -271.13, -18.97
18.17, -271.73, -19.04
26.00, -275.10, -19.32
33.80, -276.26, -19.46
41.23, -274.24, -19.39
45.88, -251.22, -17.86
52.07, -241.85, -17.30
58.92, -245.41, -17.65
62.65, -229.01, -16.60
64.29, -211.92, -15.49
66.30, -198.72, -14.65
67.64, -185.58, -13.81
69.41, -175.30, -13.18
71.84, -167.82, -12.77
70.58, -153.10, -11.79
70.78, -143.06, -11.16
75.62, -142.82, -11.30
82.54, -144.71, -11.65
89.08, -146.65, -12.00
94.12, -147.03, -12.21
98.69, -144.00, -12.21
104.37, -143.65, -12.42
112.54, -146.27, -12.90
114.00, -140.02, -12.63
114.55, -133.06, -12.28
113.46, -124.69, -11.79
116.85, -121.53, -11.79
118.92, -115.24, -11.58
119.84, -109.91, -11.37
134.87, -117.03, -12.49
146.51, -120.24, -13.25
152.92, -118.61, -13.53
151.29, -110.83, -13.11
153.46, -106.06, -13.04
156.32, -101.80, -13.04
156.50, -95.91, -12.84
155.62, -89.58, -12.56
157.15, -84.79, -12.49
119.34, -60.22, -9.35
47.93, -22.32, -3.70
48.52, -21.00, -3.70
48.38, -18.72, -3.63
47.73, -17.61, -3.56
48.20, -16.29, -3.56
49.58, -15.25, -3.63
49.98, -13.88, -3.63
42.58, -5.21, -3.00
54.60, -5.38, -3.84
49.77, -3.33, -3.49
53.83, -2.11, -3.77
52.87, -0.62, -3.70
51.80, 0.81, -4.53
51.74, 2.44, -4.53
51.66, 3.86, -4.53
51.53, 5.28, -4.53
57.29, 7.47, -5.06
53.13, 8.42, -4.71
55.82, 10.42, -4.97
62.33, 13.42, -5.58
60.00, 14.65, -5.40
55.73, 15.25, -5.06
47.66, 14.46, -4.36
45.36, 15.13, -4.18
46.80, 17.06, -4.36
46.24, 18.52, -4.36
46.63, 20.18, -4.44
45.15, 21.03, -4.36
45.45, 22.71, -4.44
44.81, 23.95, -4.44
42.40, 24.19, -4.27
40.87, 24.82, -4.18
39.33, 25.40, -4.10
44.37, 30.41, -4.71
45.13, 32.79, -4.88
42.51, 32.97, -4.71
42.49, 34.59, -4.79
33.11, 28.73, -3.83
41.11, 37.71, -4.88
37.20, 36.05, -4.53
34.80, 35.63, -4.36
32.46, 35.11, -4.18
32.65, 37.62, -4.36
31.60, 38.50, -4.36
30.68, 39.24, -4.36
30.02, 40.99, -4.44
39.65, 57.37, -6.10
40.77, 62.61, -6.54
39.04, 63.70, -6.54
38.27, 66.48, -6.71
36.90, 68.38, -6.80
40.84, 80.93, -7.93
50.47, 107.26, -10.37
49.90, 114.09, -10.89
46.00, 113.57, -10.72
42.76, 115.89, -10.81
32.91, 96.13, -8.89
26.95, 87.60, -8.02
24.26, 87.35, -7.93
28.58, 115.05, -10.37
25.37, 117.84, -10.55
22.12, 118.49, -10.55
18.54, 117.09, -10.37
15.19, 116.57, -10.28
11.98, 116.94, -10.28
10.63, 135.06, -11.85
6.48, 137.32, -12.03
2.70, 137.45, -12.03
-1.10, 139.46, -12.20
-5.03, 142.37, -12.46
-9.57, 143.13, -12.55
-13.50, 142.82, -12.55
-17.90, 146.35, -12.90
-21.62, 143.83, -12.72
-26.09, 146.12, -12.99
-30.30, 146.32, -13.07
-35.00, 148.35, -13.33
-39.57, 149.25, -13.51
-44.51, 150.98, -13.77
-49.25, 151.59, -13.94
-54.07, 152.06, -14.12
-59.67, 154.23, -14.47
-65.81, 157.13, -14.90
-70.30, 154.07, -14.82
-76.26, 155.66, -15.17
-82.36, 157.04, -15.51
-84.70, 151.24, -15.17
-86.27, 144.57, -14.73
-88.08, 137.60, -14.29
-87.40, 129.70, -13.68
-89.69, 124.47, -13.42
-91.86, 120.37, -13.25
-92.01, 113.93, -12.81
-92.52, 108.32, -12.46
-93.05, 103.89, -12.20
-94.89, 99.47, -12.03
-96.18, 95.42, -11.85
-98.04, 92.06, -11.77
-99.04, 88.01, -11.59
-99.13, 83.33, -11.33
-100.14, 78.94, -11.16
-101.17, 75.96, -11.07
-103.51, 72.75, -11.07
-104.64, 69.33, -10.98
-103.12, 64.31, -10.63
-103.99, 60.95, -10.55
-104.98, 57.18, -10.46
-107.40, 54.72, -10.55
-109.07, 51.32, -10.55
-115.91, 50.70, -11.07
-123.53, 50.60, -11.68
-125.99, 47.04, -11.77
-123.47, 42.27, -11.42
-117.92, 36.79, -10.81
-123.68, 34.88, -11.24
-129.43, 32.69, -11.68
-127.36, 28.47, -11.42
-132.98, 25.91, -11.85
-125.78, 20.94, -11.16
-127.30, 17.61, -11.24
-126.80, 13.49, -11.16
-132.09, 10.40, -11.59
-127.35, 6.51, -11.16
-126.47, 3.48, -11.07
-133.49, -0.52, -11.68
-134.42, -4.22, -11.77
-135.25, -7.98, -11.85
-123.07, -10.66, -10.81
-125.70, -14.38, -11.07
-126.17, -18.46, -11.16
-127.49, -22.77, -11.33
-126.92, -25.76, -11.33
-127.98, -30.20, -11.50
-130.96, -34.72, -11.85
-131.86, -38.87, -12.03
-131.69, -42.79, -12.11
-132.35, -47.06, -12.29
-135.65, -52.48, -12.72
-137.83, -57.73, -13.07
-140.73, -63.54, -13.51
-142.52, -69.13, -13.86
-144.98, -75.31, -14.29
-146.34, -81.20, -14.64
-147.14, -87.80, -14.99
-148.88, -94.48, -15.43
-161.09, -108.56, -17.00
-183.18, -130.90, -19.70
-170.77, -129.27, -18.74
-176.48, -141.39, -19.78
-155.81, -132.02, -17.87
-151.38, -135.59, -17.78
-142.72, -136.15, -17.26
-135.42, -136.49, -16.82
-130.11, -137.47, -16.56
-127.05, -142.98, -16.73
-151.28, -179.97, -20.57
-161.15, -202.77, -22.66
-127.40, -169.68, -18.56
-226.95, -320.24, -34.34
-216.23, -326.38, -34.25
-191.89, -307.68, -31.72
-188.40, -321.43, -32.60
-191.01, -347.44, -34.69
-161.33, -313.58, -30.85
-172.49, -359.21, -34.86
-162.55, -363.82, -34.86
-137.62, -332.25, -31.46
-142.67, -373.13, -34.95
-134.67, -383.49, -35.56
-124.69, -388.94, -35.73
-113.67, -391.27, -35.65
-71.48, -283.00, -25.54
-57.37, -256.66, -23.01
-49.72, -255.21, -22.75
-42.53, -255.50, -22.66
-35.35, -255.58, -22.57
-28.53, -258.44, -22.75
-21.58, -261.11, -22.92
-14.40, -261.60, -22.92
-7.23, -262.90, -23.01
1.04, -263.99, -23.10
7.42, -269.87, -23.62
16.07, -272.48, -23.88
23.81, -274.92, -24.14
31.58, -276.14, -24.32
39.44, -277.14, -24.49
45.04, -264.16, -23.44
48.59, -244.26, -21.79
55.50, -243.81, -21.88
60.94, -237.36, -21.44
63.33, -221.23, -20.13
64.88, -205.16, -18.83
68.09, -191.48, -17.78
69.73, -180.24, -16.91
71.20, -169.99, -16.12
71.33, -157.98, -15.17
70.86, -146.10, -14.21
73.48, -141.45, -13.94
81.20, -146.34, -14.64
85.70, -144.91, -14.73
92.30, -146.72, -15.17
97.42, -144.57, -15.25
102.52, -143.46, -15.43
111.23, -146.94, -16.12
115.85, -144.61, -16.21
115.28, -136.05, -15.60
114.98, -128.38, -15.08
113.67, -120.10, -14.47
115.52, -115.52, -14.29
117.21, -110.94, -14.12
126.89, -113.65, -14.90
142.89, -121.07, -16.39
150.83, -120.84, -16.91
154.55, -116.04, -16.91
152.80, -108.29, -16.39
152.81, -101.24, -16.04
153.84, -95.94, -15.86
154.70, -90.67, -15.69
157.13, -86.39, -15.69
151.48, -77.93, -14.90
46.70, -22.42, -4.53
49.12, -21.94, -4.71
47.01, -19.26, -4.44
48.46, -18.31, -4.53
48.00, -16.65, -4.44
48.44, -15.32, -4.44
48.84, -13.98, -4.44
51.14, -13.13, -4.62
52.45, -11.94, -4.71
41.04, -8.16, -3.66
39.28, -6.70, -3.49
43.40, -6.18, -3.83
42.56, -4.87, -3.75
52.60, -4.56, -4.62
52.72, -2.90, -4.62
51.78, -1.42, -4.53
53.70, 0.00, -5.64
51.69, 1.62, -5.44
52.62, 3.10, -5.54
54.49, 4.72, -5.75
54.34, 6.22, -5.75
57.11, 8.13, -6.06
56.86, 9.69, -6.06
61.40, 12.46, -6.59
61.04, 14.15, -6.59
58.70, 15.32, -6.38
57.30, 16.65, -6.27
48.30, 15.48, -5.33
49.73, 17.46, -5.54
48.30, 18.47, -5.44
47.78, 19.79, -5.44
44.49, 19.88, -5.12
45.72, 21.96, -5.33
50.41, 25.93, -5.96
44.45, 24.43, -5.33
41.95, 24.81, -5.12
41.25, 25.95, -5.12
41.35, 27.63, -5.23
43.01, 30.48, -5.54
44.54, 33.44, -5.85
44.38, 35.27, -5.96
41.11, 34.56, -5.64
43.86, 38.98, -6.17
38.42, 36.08, -5.54
36.01, 35.72, -5.33
37.76, 39.58, -5.75
33.99, 37.65, -5.33
30.36, 35.54, -4.91
29.99, 37.14, -5.02
28.36, 37.16, -4.91
31.98, 44.38, -5.75
41.37, 60.87, -7.74
39.68, 61.98, -7.74
38.98, 64.75, -7.94
37.19, 65.80, -7.94
36.49, 69.58, -8.26
40.25, 82.17, -9.62
38.39, 84.15, -9.72
42.27, 99.82, -11.39
38.42, 98.17, -11.08
34.36, 95.44, -10.66
29.55, 89.74, -9.93
27.64, 92.42, -10.14
25.87, 96.03, -10.45
23.68, 98.64, -10.66
21.99, 104.12, -11.18
19.30, 105.66, -11.29
15.53, 103.26, -10.98
12.27, 103.70, -10.98
9.51, 104.99, -11.08
6.81, 108.19, -11.39
4.88, 138.15, -14.53
1.09, 138.23, -14.53
-2.73, 139.21, -14.63
-6.75, 143.05, -15.05
-10.53, 140.83, -14.84
-15.16, 142.41, -15.05
-19.59, 145.88, -15.47
-23.18, 146.36, -15.57
-27.56, 147.62, -15.78
-32.40, 147.66, -15.89
-36.92, 148.64, -16.10
-41.53, 149.48, -16.31
-46.79, 152.09, -16.72
-51.27, 151.69, -16.83
-56.80, 153.95, -17.25
-62.49, 156.03, -17.67
-67.94, 156.99, -17.98
-71.80, 154.16, -17.87
-77.79, 155.69, -18.29
-84.06, 155.79, -18.61
-85.33, 148.25, -17.98
-86.81, 140.42, -17.35
-88.45, 134.66, -16.93
-89.28, 128.10, -16.41
-90.40, 122.40, -15.99
-90.67, 115.95, -15.47
-91.92, 111.11, -15.16
-92.98, 106.30, -14.84
-94.23, 101.14, -14.53
-94.89, 96.39, -14.22
-97.50, 93.74, -14.22
-98.57, 89.69, -14.01
-99.49, 85.65, -13.80
-100.26, 81.63, -13.59
-101.68, 78.23, -13.48
-102.18, 74.24, -13.28
-105.00, 71.97, -13.38
-104.44, 67.43, -13.07
-103.70, 62.99, -12.75
-105.39, 60.11, -12.75
-107.23, 56.77, -12.75
-108.75, 53.81, -12.75
-108.38, 49.96, -12.54
-124.55, 52.74, -14.22
-123.17, 48.21, -13.90
-123.52, 44.47, -13.80
-120.91, 39.81, -13.38
-121.01, 36.19, -13.28
-126.76, 34.14, -13.80
-126.80, 29.92, -13.69
-135.37, 28.03, -14.53
-128.25, 22.90, -13.69
-128.83, 19.37, -13.69
-129.32, 15.82, -13.69
-128.71, 12.17, -13.59
-127.02, 8.49, -13.38
-134.16, 5.27, -14.11
-129.28, 1.52, -13.59
-135.24, -2.12, -14.22
-134.14, -5.80, -14.11
-131.94, -9.34, -13.90
-125.65, -12.87, -13.28
-126.23, -16.45, -13.38
-126.71, -20.07, -13.48
-127.09, -23.73, -13.59
-129.31, -27.84, -13.90
-129.58, -31.11, -14.01
-129.64, -34.92, -14.11
-131.49, -39.32, -14.42
-132.08, -44.06, -14.63
-134.55, -49.04, -15.05
-135.00, -53.45, -15.26
-140.80, -60.27, -16.10
-141.80, -65.37, -16.41
-144.40, -71.45, -16.93
-145.90, -77.25, -17.35
-147.19, -83.19, -17.77
-149.10, -89.77, -18.29
-149.93, -95.98, -18.71
-208.11, -141.43, -26.45
-231.57, -166.86, -30.00
-178.14, -137.06, -23.62
-237.54, -193.39, -32.19
-160.54, -138.21, -22.26
-129.88, -166.09, -22.16
-127.04, -171.99, -22.47
-206.42, -296.17, -37.94
-188.33, -289.18, -36.27
-148.18, -243.95, -30.00
-181.33, -317.91, -38.47
-173.79, -322.09, -38.47
-147.58, -295.36, -34.70
-154.95, -332.66, -38.57
-144.56, -334.06, -38.26
-135.32, -337.91, -38.26
-128.05, -347.10, -38.88
-118.78, -351.43, -38.99
-109.37, -355.51, -39.09
-100.35, -361.25, -39.41
-74.56, -300.17, -32.51
-54.63, -253.76, -27.28
-47.64, -255.16, -27.28
-40.92, -258.34, -27.49
-33.54, -257.39, -27.28
-26.76, -261.19, -27.60
-19.65, -262.82, -27.70
-12.46, -264.25, -27.80
-5.23, -266.48, -28.01
3.18, -269.50, -28.33
10.74, -273.28, -28.75
19.39, -273.80, -28.85
27.10, -275.15, -29.06
35.03, -277.26, -29.37
42.18, -273.24, -29.06
46.28, -253.39, -27.07
51.37, -243.26, -26.13
59.67, -248.53, -26.86
61.82, -229.51, -24.98
63.83, -213.43, -23.41
65.94, -200.26, -22.16
67.38, -187.15, -20.91
68.87, -175.96, -19.86
72.01, -168.23, -19.23
70.37, -152.64, -17.67
71.45, -144.40, -16.93
75.85, -143.26, -17.04
82.21, -145.45, -17.56
88.74, -147.40, -18.08
94.90, -148.26, -18.50
97.83, -143.95, -18.29
104.64, -144.02, -18.71
110.94, -143.02, -19.02
111.04, -135.30, -18.40
114.07, -131.45, -18.29
118.31, -129.00, -18.40
119.73, -123.56, -18.08
120.95, -118.13, -17.77
119.04, -110.04, -17.04
135.49, -118.51, -18.92
143.30, -118.55, -19.55
152.77, -119.46, -20.38
152.79, -112.86, -19.96
153.39, -106.91, -19.65
155.01, -100.95, -19.44
155.18, -95.09, -19.13
156.01, -89.80, -18.92
158.42, -85.48, -18.92
122.53, -61.83, -14.42
45.89, -21.60, -5.33
47.38, -20.72, -5.44
47.01, -19.04, -5.33
47.59, -17.56, -5.33
48.11, -16.05, -5.33
48.54, -14.72, -5.33
48.92, -13.38, -5.33
52.17, -12.74, -5.64
52.50, -11.30, -5.64
43.02, -8.03, -4.60
38.31, -6.07, -4.08
39.45, -5.14, -4.18
47.49, -4.87, -5.02
52.56, -3.93, -5.54
50.66, -2.39, -5.33
51.71, -1.02, -5.44
51.61, 0.61, -6.34
51.57, 2.03, -6.34
52.49, 3.51, -6.46
52.37, 4.95, -6.46
56.16, 6.87, -6.95
63.80, 9.59, -7.92
62.53, 11.17, -7.80
56.37, 11.67, -7.07
57.96, 13.67, -7.31
59.48, 15.77, -7.56
58.07, 17.12, -7.43
48.96, 16.33, -6.34
47.63, 17.15, -6.22
46.21, 18.09, -6.09
43.80, 18.75, -5.85
44.17, 20.36, -5.97
45.37, 22.45, -6.22
42.98, 22.76, -5.97
44.07, 24.91, -6.22
39.97, 24.06, -5.73
40.13, 25.69, -5.85
40.22, 27.34, -5.97
42.56, 30.92, -6.46
39.33, 30.26, -6.09
40.03, 32.59, -6.34
38.36, 33.03, -6.22
